epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,24005.4,0.86863,0.97157,1.23644,0.76633,0.65506,0.71148,0.5677,0.87904,1.15774,1.29491,0.00208,0.00208,0.00208
82,24302.9,0.86685,0.96531,1.23393,0.76703,0.65474,0.71172,0.56787,0.87891,1.15674,1.29487,0.001981,0.001981,0.001981
83,24600.2,0.8626,0.95444,1.23037,0.76645,0.65618,0.71212,0.5675,0.87894,1.15543,1.29453,0.001882,0.001882,0.001882
84,24897.7,0.86161,0.96305,1.23121,0.76768,0.65509,0.71245,0.56776,0.87842,1.1544,1.2941,0.001783,0.001783,0.001783
85,25194.9,0.86666,0.96058,1.23106,0.76967,0.65402,0.71237,0.5686,0.87844,1.15334,1.2942,0.001684,0.001684,0.001684
86,25492,0.85654,0.94201,1.22474,0.77175,0.65428,0.71275,0.56851,0.87817,1.15258,1.29392,0.001585,0.001585,0.001585
87,25789.1,0.85567,0.93386,1.22582,0.77357,0.65379,0.71275,0.56861,0.87781,1.15251,1.29395,0.001486,0.001486,0.001486
88,26086.3,0.8556,0.93468,1.22518,0.76464,0.65921,0.71279,0.56865,0.87755,1.15094,1.29372,0.001387,0.001387,0.001387
89,26383.5,0.85018,0.93477,1.21873,0.75919,0.66159,0.71299,0.56916,0.87706,1.14931,1.29344,0.001288,0.001288,0.001288
90,26681.2,0.84961,0.92902,1.21896,0.75767,0.6637,0.71323,0.56929,0.87664,1.14766,1.29325,0.001189,0.001189,0.001189
91,26979.5,0.78747,0.77493,1.17821,0.75307,0.66791,0.71357,0.56929,0.87651,1.14612,1.29329,0.00109,0.00109,0.00109
92,27275.4,0.77935,0.7542,1.17301,0.76062,0.66523,0.71418,0.56997,0.87584,1.1445,1.293,0.000991,0.000991,0.000991
93,27571.2,0.7774,0.75318,1.17178,0.76361,0.66006,0.71454,0.57059,0.87497,1.14239,1.29229,0.000892,0.000892,0.000892
94,27866.9,0.77509,0.74684,1.17164,0.74391,0.67693,0.71486,0.57126,0.87382,1.14025,1.29126,0.000793,0.000793,0.000793
95,28162.9,0.76567,0.72993,1.16305,0.74978,0.67367,0.7147,0.57178,0.87265,1.138,1.2907,0.000694,0.000694,0.000694
96,28458.6,0.76703,0.72882,1.16651,0.76775,0.66318,0.715,0.57228,0.87169,1.13674,1.29012,0.000595,0.000595,0.000595
97,28754.4,0.76673,0.72608,1.1594,0.76733,0.66586,0.7154,0.57267,0.87084,1.13487,1.28945,0.000496,0.000496,0.000496
98,29050.3,0.75189,0.70859,1.14965,0.76493,0.6668,0.71563,0.5732,0.87009,1.13293,1.28886,0.000397,0.000397,0.000397
99,29345.9,0.75821,0.71846,1.1606,0.76241,0.66819,0.71581,0.5734,0.86965,1.13149,1.2888,0.000298,0.000298,0.000298
100,29641.8,0.7532,0.70907,1.15142,0.75598,0.67257,0.71644,0.57402,0.86978,1.12995,1.28904,0.000199,0.000199,0.000199
