epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,21653.4,0.81769,0.82177,1.20991,0.74062,0.64916,0.70186,0.55407,0.89188,1.16094,1.30941,0.00109,0.00109,0.00109
92,21888.7,0.81021,0.80345,1.20415,0.74197,0.64931,0.70221,0.55432,0.89144,1.16038,1.30883,0.000991,0.000991,0.000991
93,22123.8,0.80998,0.80608,1.20442,0.7429,0.64809,0.70237,0.55519,0.89087,1.1599,1.30829,0.000892,0.000892,0.000892
94,22357.7,0.8078,0.79853,1.20526,0.74581,0.64585,0.70282,0.55554,0.89048,1.15881,1.30765,0.000793,0.000793,0.000793
95,22592.4,0.79383,0.77945,1.19324,0.74512,0.64667,0.70344,0.55564,0.89023,1.15819,1.30735,0.000694,0.000694,0.000694
96,22828,0.79949,0.78315,1.19929,0.74716,0.64791,0.70428,0.55592,0.88982,1.15714,1.30696,0.000595,0.000595,0.000595
97,23063.8,0.8003,0.77823,1.19452,0.74639,0.64982,0.70437,0.55628,0.88975,1.15624,1.30677,0.000496,0.000496,0.000496
98,23300.4,0.78873,0.76436,1.18661,0.75001,0.64812,0.70423,0.55653,0.88954,1.15543,1.30647,0.000397,0.000397,0.000397
99,23535.7,0.79141,0.77087,1.19385,0.75383,0.64854,0.70471,0.55717,0.88928,1.15475,1.30597,0.000298,0.000298,0.000298
100,23769.1,0.78668,0.76111,1.18677,0.75665,0.64587,0.7052,0.55735,0.88954,1.15427,1.3064,0.000199,0.000199,0.000199
