epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,19408.5,0.89714,1.04278,1.2653,0.73085,0.63969,0.69421,0.55029,0.88127,1.18894,1.29545,0.00208,0.00208,0.00208
82,19649.3,0.89733,1.03831,1.26373,0.73409,0.64085,0.6946,0.55163,0.88065,1.1874,1.29466,0.001981,0.001981,0.001981
83,19889.3,0.89288,1.02956,1.26289,0.71748,0.64883,0.695,0.55204,0.88062,1.1861,1.29445,0.001882,0.001882,0.001882
84,20130.2,0.89401,1.03697,1.26322,0.73883,0.63785,0.69557,0.55275,0.88036,1.18535,1.29415,0.001783,0.001783,0.001783
85,20370.7,0.89726,1.03573,1.26324,0.71669,0.65307,0.69568,0.55248,0.88063,1.18473,1.29411,0.001684,0.001684,0.001684
86,20611.9,0.88856,1.01664,1.25726,0.71917,0.6533,0.69596,0.55297,0.88121,1.18352,1.29404,0.001585,0.001585,0.001585
87,20852.5,0.88596,1.0066,1.25469,0.72135,0.65177,0.69642,0.55334,0.88108,1.1831,1.29388,0.001486,0.001486,0.001486
88,21094.5,0.88477,1.01485,1.2555,0.72113,0.65347,0.69658,0.55373,0.88084,1.18229,1.29338,0.001387,0.001387,0.001387
89,21335.5,0.88426,1.00777,1.25182,0.71745,0.65537,0.69692,0.55378,0.88074,1.18141,1.29334,0.001288,0.001288,0.001288
90,21576.3,0.88203,1.00617,1.25203,0.71931,0.65578,0.6972,0.55409,0.88084,1.1802,1.293,0.001189,0.001189,0.001189
91,21814.1,0.82503,0.84749,1.21882,0.72075,0.65583,0.6971,0.5538,0.88062,1.17914,1.29299,0.00109,0.00109,0.00109
92,22049.2,0.81735,0.82758,1.21246,0.71591,0.65799,0.69712,0.5541,0.88077,1.17898,1.29319,0.000991,0.000991,0.000991
93,22284.1,0.81591,0.82689,1.21311,0.71451,0.66013,0.69755,0.55443,0.87999,1.17853,1.29198,0.000892,0.000892,0.000892
94,22519.3,0.8099,0.81947,1.21123,0.77758,0.61794,0.69793,0.55446,0.87936,1.1772,1.29151,0.000793,0.000793,0.000793
95,22755,0.80073,0.80563,1.20249,0.77997,0.61858,0.69843,0.55514,0.87898,1.17624,1.29135,0.000694,0.000694,0.000694
96,22990.4,0.80846,0.80561,1.20959,0.77889,0.62234,0.69895,0.55543,0.87899,1.17503,1.29144,0.000595,0.000595,0.000595
97,23225.7,0.80473,0.7994,1.20244,0.77636,0.62327,0.6996,0.55575,0.8784,1.17384,1.29096,0.000496,0.000496,0.000496
98,23461.2,0.79318,0.78306,1.19389,0.77805,0.62337,0.70028,0.55623,0.87818,1.17283,1.29065,0.000397,0.000397,0.000397
99,23698,0.79725,0.79152,1.20136,0.77546,0.62552,0.70028,0.55663,0.87779,1.17202,1.29043,0.000298,0.000298,0.000298
100,23933.1,0.79165,0.7803,1.19246,0.77253,0.62639,0.70063,0.55712,0.87723,1.1714,1.28965,0.000199,0.000199,0.000199
